urban_context_city,n,mean_date_range,mean_date_range_bca_lo,mean_date_range_bca_hi,mean_date_range_pct_lo,mean_date_range_pct_hi,median_date_range,median_date_range_bca_lo,median_date_range_bca_hi,median_date_range_pct_lo,median_date_range_pct_hi,latitude_null_rate,longitude_null_rate,not_before_null_rate,not_after_null_rate
Forum Novum,68,110.6029411764706,97.57907360524234,124.90722569810445,,,100.0,,,,,0.0,0.0,0.0,0.0
Septempeda,68,68.94117647058823,59.62890525103129,82.8230932446385,,,50.0,,,,,0.0,0.0,0.0,0.0
Naissus,67,123.08955223880596,101.53246925354124,145.7511175179525,,,100.0,,,,,0.0,0.0,0.0,0.0
Tarvisium,67,95.76119402985074,83.60069645015066,109.7316733366404,,,100.0,,,,,0.0,0.0,0.0,0.0
Sentinum,66,116.0,100.53523363718344,131.49202454763258,,,100.0,,,,,0.0,0.0,0.0,0.0
Alba Pompeia,66,80.10606060606061,69.80445770555062,93.25945938913246,,,60.0,,,,,0.0,0.0,0.0,0.0
Bovianum,65,120.6,106.26441474955959,134.94079959614712,,,100.0,,,,,0.0,0.0,0.0,0.0
Urvinum Hortense,65,113.06153846153846,97.1411118720125,128.94579375377236,,,100.0,,,,,0.0,0.0,0.0,0.0
Urvinum Mataurense,65,80.73846153846154,66.65980655812878,97.00570245837343,,,100.0,,,,,0.0,0.0,0.0,0.0
Sopianae,65,105.23076923076923,86.55684450071512,123.94059725537066,,,100.0,,,,,0.0,0.0,0.0,0.0
Tridentum,64,135.796875,120.88546741285376,150.17840327437978,,,100.0,,,,,0.0,0.0,0.0,0.0
Novaria,64,93.96875,86.06792842002932,103.5141536430389,,,100.0,,,,,0.0,0.0,0.0,0.0
Privernum,64,70.71875,60.68741060714941,83.33149993481194,,,55.0,50.0,87.0,,,0.0,0.0,0.0,0.0
Fabrateria Nova,64,79.875,70.57154570867527,89.92871280164525,,,100.0,,,,,0.0,0.0,0.0,0.0
Nemausus,63,68.95238095238095,50.23595859177823,93.3290193970233,,,40.0,20.0,60.0,,,0.0,0.0,0.0,0.0
Tropaeum Traiani,63,85.42857142857143,67.86536564067316,116.09288726844949,,,60.0,50.0,80.0,,,0.0,0.0,0.0,0.0
Antiochia (Cappadocia et Galatia),63,30.73015873015873,20.714285714285715,49.58981101638814,,,11.0,3.0,18.0,,,0.0,0.0,0.0,0.0
Caesarobriga,63,91.07936507936508,80.39682539682539,102.64073560497107,,,100.0,,,,,0.0,0.0,0.0,0.0
Mogentiana,62,98.41935483870968,82.40217923477834,120.46607255390033,,,90.0,55.0,100.0,,,0.0,0.0,0.0,0.0
Hadrumetum,62,128.25806451612902,109.92860021689327,141.3682155015876,,,150.0,,,,,0.0,0.0,0.0,0.0
Forum Sempronii,62,126.45161290322581,108.66741276844041,153.36788658895674,,,101.0,,,,,0.0,0.0,0.0,0.0
Sulcis,61,101.09836065573771,84.88096090597693,117.92120042393157,,,100.0,,,,,0.0,0.0,0.0,0.0
Corinium Dobunnorum,61,149.80327868852459,122.4141544239703,176.3096478754787,,,200.0,,,,,0.0,0.0,0.0,0.0
Durostorum,61,114.27868852459017,90.99791967256293,138.8428204152895,,,100.0,,,,,0.0,0.0,0.0,0.0
Regium,60,111.4,93.54242999085791,129.422182006652,,,100.0,,,,,0.0,0.0,0.0,0.0
Tharrus,60,102.2,86.28233842453979,120.79690184769022,,,80.0,,,,,0.0,0.0,0.0,0.0
Auzia,59,6.067796610169491,3.6779661016949152,12.212304356378088,,,1.0,,,,,0.0,0.0,0.0,0.0
Arae Flaviae,59,116.59322033898304,98.53726917010755,133.54372912127093,,,150.0,,,,,0.0,0.0,0.0,0.0
Falerii Novi,59,76.15254237288136,59.178843872542856,95.49625707307567,,,56.0,50.0,69.82161596810192,,,0.0,0.0,0.0,0.0
Arelate,59,64.61016949152543,53.87484798606475,76.41762048064587,,,70.0,,,,,0.0,0.0,0.0,0.0
Himera,58,75.3103448275862,65.71877018571703,83.63675191850561,,,100.0,,,,,0.0,0.0,0.0,0.0
Aletrium,58,92.17241379310344,80.12068965517241,105.01724137931035,,,100.0,,,,,0.0,0.0,0.0,0.0
Ancyra,58,36.05172413793103,24.543682242031892,52.724137931034484,,,4.5,2.0,12.5,,,0.0,0.0,0.0,0.0
Cularo,58,92.82758620689656,80.86919149858217,108.27755664159724,,,100.0,,,,,0.0,0.0,0.0,0.0
Tuder,58,77.89655172413794,63.378503271954514,93.78169078060557,,,54.0,50.0,81.0,,,0.0,0.0,0.0,0.0
Nedinum,58,157.58620689655172,131.31605192669986,194.21796306148198,,,150.0,,,,,0.0,0.0,0.0,0.0
Aequi,57,66.73684210526316,57.54851216121892,77.23365496344113,,,50.0,,,,,0.0,0.0,0.0,0.0
Cereatae,57,94.78947368421052,81.36882647635602,111.05031649858296,,,100.0,,,,,0.0,0.0,0.0,0.0
Bellunum,57,101.10526315789474,86.70225487600113,117.83162302597843,,,100.0,,,,,0.0,0.0,0.0,0.0
Caiatia,57,73.89473684210526,61.277941004955366,90.73768711575033,,,61.0,50.0,100.0,,,0.0,0.0,0.0,0.0
Atina,56,70.07142857142857,58.895827667162905,84.03661303185511,,,65.0,,,,,0.0,0.0,0.0,0.0
Caesarea Maritima,56,40.42857142857143,26.96450677288579,60.91898687919284,,,14.0,,,,,0.0,0.0,0.0,0.0
Aquae Mattiacorum,56,85.89285714285714,65.34272200065377,111.47613889839384,,,53.5,30.0,90.0,,,0.0,0.0,0.0,0.0
Albingaunum,55,99.01818181818182,84.73701376247246,115.58181818181818,,,100.0,,,,,0.0,0.0,0.0,0.0
Auximum,55,58.872727272727275,47.82371936299502,72.76288192872359,,,50.0,,,,,0.0,0.0,0.0,0.0
Gabii,55,65.41818181818182,51.40371151396817,81.79497501090616,,,50.0,,,,,0.0,0.0,0.0,0.0
Volaterra,55,105.81818181818181,87.35996335258278,124.13506055370625,,,100.0,,,,,0.0,0.0,0.0,0.0
Parlais,55,54.981818181818184,45.98765465318439,64.11977494244866,,,50.0,,,,,0.0,0.0,0.0,0.0
Romula,55,107.54545454545455,91.61996087027904,123.27758706597197,,,100.0,,,,,0.0,0.0,0.0,0.0
Labitolosa,54,62.27777777777778,53.1393896045184,72.34567478898424,,,50.0,,,,,0.0,0.0,0.0,0.0
Ovilava,54,112.87037037037037,89.22137537926628,138.07407407407408,,,100.0,,,,,0.0,0.0,0.0,0.0
Nora,53,104.15094339622641,83.85860409192287,129.19326536012179,,,80.0,60.0,85.0,,,0.0,0.0,0.0,0.0
Delminium,53,153.28301886792454,123.002375727034,187.28190680984213,,,150.0,100.0,200.0,,,0.0,0.0,0.0,0.0
Gorsium,53,166.9433962264151,143.19542629008862,190.67733299343115,,,200.0,,,,,0.0,0.0,0.0,0.0
Fidenae,52,91.98076923076923,73.04692529204779,111.37985744363719,,,100.0,,,,,0.0,0.0,0.0,0.0
Egnatia,51,91.52941176470588,79.43887115169919,105.79802396780812,,,100.0,,,,,0.0,0.0,0.0,0.0
Placentia,51,94.49019607843137,79.15686274509804,111.20410427875709,,,100.0,,,,,0.0,0.0,0.0,0.0
Veleia,50,56.66,43.23982446464923,73.25758382539554,,,40.0,,,,,0.0,0.0,0.0,0.0
Berytus,50,33.48,21.56170980995626,54.39873926772206,,,15.0,,,,,0.0,0.0,0.0,0.0
Buthrotum,50,130.38,110.28411916447773,150.05578951898795,,,116.0,100.0,150.0,,,0.0,0.0,0.0,0.0
Noviodunum (Germania Superior),50,114.26,86.82328862711219,143.62768906385537,,,100.0,,,,,0.0,0.0,0.0,0.0
Regium Lepidum,50,88.12,75.19931840375888,101.53361318904565,,,100.0,,,,,0.0,0.0,0.0,0.0
Lavinium,50,60.9,46.92681146298467,78.10314375592958,,,50.0,,,,,0.0,0.0,0.0,0.0
Diospolis Magna,49,40.3469387755102,22.222210484071024,70.2005841063294,18.548979591836737,65.81785714285714,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0
Noviomagus (Germania Superior),49,160.87755102040816,141.92280694997274,182.3673469387755,141.16071428571428,181.14336734693876,150.0,,,130.0,170.0,0.0,0.0,0.0,0.0
Tuficum,49,74.53061224489795,62.29611204730547,87.34693877551021,62.61224489795919,87.65357142857142,70.0,,,50.0,100.0,0.0,0.0,0.0,0.0
Aquae Statiellae,48,103.54166666666667,87.88065129266265,121.06671455103196,87.39114583333334,120.35572916666666,100.0,,,76.46250000000006,100.0,0.0,0.0,0.0,0.0
Narnia,47,72.80851063829788,59.871306944844385,86.03513897404736,60.02127659574468,85.40531914893616,80.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Italica,47,74.74468085106383,59.679705988156336,92.7358298247671,58.19042553191489,91.97978723404255,60.0,40.0,84.0,42.0,86.0,0.0,0.0,0.0,0.0
Ilici,47,115.1063829787234,97.03114012924927,133.2754807691205,97.20744680851064,134.72446808510637,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Macomades,47,100.0,93.68085106382979,106.31914893617021,93.68085106382979,106.31914893617021,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Risinium,47,131.87234042553192,116.0,148.679198496438,115.95744680851064,147.53404255319148,150.0,130.0,150.0,100.0,150.0,0.0,0.0,0.0,0.0
Lindum,47,170.5744680851064,137.58014235203817,196.52302328926226,140.89202127659573,200.12978723404254,250.0,,,200.0,250.0,0.0,0.0,0.0,0.0
Egitania,46,77.30434782608695,66.93708334132671,88.99465584423817,66.47717391304349,88.5690217391304,100.0,,,60.0,100.0,0.0,0.0,0.0,0.0
Aveia,46,69.67391304347827,58.904464841779415,81.07398445971273,59.10706521739131,80.56630434782608,60.5,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Corinium,45,156.22222222222223,125.50791937432484,205.78092737836045,119.64055555555557,195.7144444444444,150.0,,,150.0,150.0,0.0,0.0,0.0,0.0
Scardona,45,137.82222222222222,110.88827780903051,179.69461953447117,106.95111111111112,172.38055555555553,130.0,100.0,150.0,100.0,150.0,0.0,0.0,0.0,0.0
Carseoli,45,85.0,76.00985267537351,91.66666666666667,76.70944444444444,92.28888888888889,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Industria,45,72.33333333333333,61.16518659367532,84.79081320252945,60.86444444444445,83.77944444444442,75.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Locri,45,106.75555555555556,93.76700061351383,121.17110459777078,93.88888888888889,120.33444444444443,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Vicetia,45,91.0,72.26666666666667,125.11322038798158,68.68833333333333,116.91111111111111,50.0,42.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Albona,45,157.0888888888889,131.24616787091227,186.08639991345714,129.55499999999998,183.09,150.0,137.0,200.0,100.0,150.0,0.0,0.0,0.0,0.0
Helvia Ricina,45,97.77777777777777,84.63665599140742,115.5462235951794,83.37777777777778,114.09555555555552,100.0,,,78.0,100.0,0.0,0.0,0.0,0.0
Neapolis (Macedonia),44,141.11363636363637,106.0,184.21221767069375,105.35852272727273,181.84715909090906,100.0,,,80.0,150.0,0.0,0.0,0.0,0.0
Teanum Apulum,43,65.62790697674419,58.49468151339697,74.105739063281,57.99941860465116,73.14011627906976,60.0,,,50.0,61.0,0.0,0.0,0.0,0.0
Camulodunum,43,203.8372093023256,173.94061437910608,231.4151605620833,173.47558139534885,232.25581395348837,258.0,,,200.0,258.0,0.0,0.0,0.0,0.0
Iuvanum,43,76.3953488372093,60.21088670975641,104.22633345444498,57.993604651162805,98.02906976744183,70.0,42.0,100.0,42.0,100.0,0.0,0.0,0.0,0.0
Ancona,42,75.73809523809524,62.10159056366262,90.91749570386607,61.949404761904766,91.85773809523809,70.5,42.0,100.0,42.0,100.0,0.0,0.0,0.0,0.0
Aguntum,42,109.0952380952381,86.05679247800829,136.34914912242596,85.73392857142858,134.09642857142856,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Abella,41,68.48780487804878,54.51140043875343,87.26290014532304,52.77500000000001,85.87865853658536,51.0,50.0,70.0,50.0,71.0,0.0,0.0,0.0,0.0
Vettona,41,80.53658536585365,62.886597127238474,100.5277481220911,62.389634146341464,100.26951219512195,50.0,42.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Bovillae,41,69.95121951219512,55.13957888929811,86.10949838160053,54.77987804878049,85.3670731707317,78.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Uthina,41,73.41463414634147,56.50963804437529,90.49966067149369,55.87743902439024,90.78048780487805,101.0,22.0,110.0,22.0,110.0,0.0,0.0,0.0,0.0
Epidaurum,41,168.2439024390244,142.13119238303554,198.40177064447192,141.63353658536585,196.68414634146342,150.0,,,150.0,150.0,0.0,0.0,0.0,0.0
Laus Pompeia,41,97.3170731707317,82.44610136821731,114.58564343317856,81.60975609756098,112.97560975609755,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Byllis,40,116.325,93.95398163852971,139.3772569308539,95.424375,138.400625,131.0,,,82.5,150.0,0.0,0.0,0.0,0.0
Lupiae,40,88.1,73.86534326765795,105.77103848743113,72.174375,104.77874999999999,100.0,,,55.0,100.0,0.0,0.0,0.0,0.0
Lilybaeum,40,59.3,45.54455588176776,79.29147897871383,43.65,76.27812499999999,60.0,,,30.0,61.0,0.0,0.0,0.0,0.0
Dertosa,40,65.7,52.10036492893648,82.5173751562228,50.425,81.00437499999998,50.0,,,45.5,80.0,0.0,0.0,0.0,0.0
Pergamum,40,32.925,23.696627386947718,43.86652361319975,23.174375,43.375625,22.0,,,8.0,42.0,0.0,0.0,0.0,0.0
Pisae,40,79.5,68.18842206076162,93.84326402301754,66.724375,92.475625,100.0,,,50.0,100.0,0.0,0.0,0.0,0.0
Segesta,40,74.4,65.53096766748652,90.14137214912202,64.174375,86.58187499999997,60.0,,,60.0,60.0,0.0,0.0,0.0,0.0
Sestinum,39,56.07692307692308,41.3077490292896,70.230206056034,41.66602564102564,70.79551282051281,50.0,24.0,70.0,24.0,70.0,0.0,0.0,0.0,0.0
Panormus,39,60.53846153846154,40.619474176218915,83.60044266496547,40.61538461538461,83.51474358974357,25.0,3.0,100.0,3.0,100.0,0.0,0.0,0.0,0.0
Obulco,39,72.12820512820512,63.17948717948718,81.58974358974359,63.205128205128204,81.58974358974359,60.0,,,60.0,100.0,0.0,0.0,0.0,0.0
Domavium,39,123.56410256410257,94.76127312677372,157.7461153181307,91.6371794871795,156.46282051282049,100.0,30.0,130.0,100.0,150.0,0.0,0.0,0.0,0.0
Asturica,39,76.38461538461539,62.8984970544916,90.74358974358974,62.766666666666666,90.00192307692306,84.0,45.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Trea,38,91.5,76.4838840591602,108.55264660538278,76.02631578947368,107.63157894736842,100.0,,,50.0,100.0,0.0,0.0,0.0,0.0
Cetium,38,103.23684210526316,82.46855199683097,129.63859853974236,81.68289473684212,127.2407894736842,100.0,,,65.0,100.0,0.0,0.0,0.0,0.0
Gerasa,38,13.81578947368421,7.640153342063056,29.276017566261295,6.209868421052633,25.026973684210525,2.0,,,1.0,8.0,0.0,0.0,0.0,0.0
Trebula Mutuesca,38,74.07894736842105,60.40382953623484,87.44736842105263,59.972368421052636,87.37039473684209,100.0,,,50.0,100.0,0.0,0.0,0.0,0.0
Philadelphia (Syria),38,16.0,5.973684210526316,34.923751975421794,4.498684210526318,31.526315789473685,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0
Potentia (Italia (V Picenum)),37,102.48648648648648,85.73549545457946,125.50483184705831,83.36756756756758,122.70337837837837,76.0,76.0,100.0,76.0,100.0,0.0,0.0,0.0,0.0
Alexandria (Aegyptus),37,19.675675675675677,11.763647596326411,39.99060056636165,9.91891891891892,33.19054054054053,10.0,2.0,14.0,2.0,14.0,0.0,0.0,0.0,0.0
Baetulo,37,155.6216216216216,122.80510085524344,191.30863779962186,122.29662162162161,191.03175675675675,124.0,100.0,200.0,100.0,200.0,0.0,0.0,0.0,0.0
Cremona,37,92.13513513513513,75.38297945853027,112.31988886927049,72.94527027027027,111.2236486486486,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Epamanduodurum,37,183.35135135135135,143.45945945945945,219.54054054054058,147.21486486486486,221.6216216216216,200.0,,,100.0,300.0,0.0,0.0,0.0,0.0
Banasa,37,19.16216216216216,10.511807813172394,37.054054054054056,8.567567567567568,32.298648648648644,4.0,2.0,12.0,2.0,12.0,0.0,0.0,0.0,0.0
Ulpiana,37,114.62162162162163,94.30627507823291,141.0821289774705,91.9141891891892,139.45945945945945,100.0,,,88.52500000000083,150.0,0.0,0.0,0.0,0.0
Aeso,36,102.72222222222223,84.5921056469868,126.13935357203773,83.2201388888889,124.05833333333332,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Aelia Capitolina,36,116.36111111111111,77.92501387116793,166.08301441113733,77.91111111111113,157.86319444444445,60.0,,,19.0,170.0,0.0,0.0,0.0,0.0
Angitia,36,67.58333333333333,59.33333333333334,76.88454171030861,58.609722222222224,76.22361111111111,55.0,45.0,100.0,42.0,100.0,0.0,0.0,0.0,0.0
Magnum,36,178.72222222222223,145.50979580098007,210.28443425984122,146.82708333333335,209.72222222222223,150.0,,,150.0,200.0,0.0,0.0,0.0,0.0
Hispalis,36,76.30555555555556,59.65925733567764,95.6780163610118,58.99861111111111,95.25069444444443,60.0,,,50.0,99.0,0.0,0.0,0.0,0.0
Tragurium,36,123.02777777777777,101.45128570035861,145.60901424726245,101.25,145.61111111111111,150.0,,,109.0,150.0,0.0,0.0,0.0,0.0
Hasta,36,120.83333333333333,104.44444444444444,138.61111111111111,103.60416666666669,138.8958333333333,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Forum Livii,36,95.41666666666667,77.31995621044062,115.84910194907778,76.33263888888888,116.4784722222222,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Ferentum,35,60.65714285714286,44.904148553874734,84.79084643180036,43.8,81.515,50.0,,,30.0,54.04999999999973,0.0,0.0,0.0,0.0
Toletum,35,107.02857142857142,89.93853207671353,125.83307539203292,89.48428571428572,125.31571428571428,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Bostra,35,17.542857142857144,8.457142857142857,39.26126112671822,6.257142857142857,32.08642857142857,2.0,1.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0
Rudiae,35,113.42857142857143,93.04603862504719,139.6107596391839,91.36928571428571,136.97642857142853,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Celsa,35,75.25714285714285,54.96066460983193,106.09190487790343,53.31428571428572,100.97285714285714,55.0,,,50.0,55.0,0.0,0.0,0.0,0.0
Gades,34,92.88235294117646,80.2270971183317,114.7395911218219,77.87867647058823,111.26691176470587,100.0,,,70.0,100.0,0.0,0.0,0.0,0.0
Beda,34,159.14705882352942,121.09050950741747,200.7171488262913,121.38235294117646,201.12352941176468,125.0,100.0,287.5,100.0,300.0,0.0,0.0,0.0,0.0
Illiberi,33,73.12121212121212,59.380217448397545,87.77599682935146,59.2719696969697,87.36363636363636,60.0,,,50.0,100.0,0.0,0.0,0.0,0.0
Sutrium,33,112.12121212121212,86.91438198277385,141.61226424782646,85.72651515151516,139.45530303030304,100.0,,,67.0,200.0,0.0,0.0,0.0,0.0
Tiddis,33,96.03030303030303,78.77229409914472,113.80846002128258,78.39242424242424,114.06287878787877,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Signia,33,80.21212121212122,65.37820440555862,94.64743363335796,65.39318181818182,95.27348484848484,100.0,,,65.0,100.0,0.0,0.0,0.0,0.0
Lipara,33,121.27272727272727,97.26736582962961,147.35161057865002,94.36136363636363,146.51893939393935,100.0,42.0,130.0,100.0,200.0,0.0,0.0,0.0,0.0
Dard(...),33,105.3030303030303,85.3455806849079,123.14357511781654,86.63636363636364,123.63636363636364,100.0,,,100.0,100.74999999999591,0.0,0.0,0.0,0.0
Aecae,33,74.21212121212122,59.75757575757576,91.80711293880992,57.17878787878788,91.0310606060606,80.0,,,50.0,100.0,0.0,0.0,0.0,0.0
Olisipo,33,59.96969696969697,42.578699446963874,83.52824662515475,41.33106060606061,82.15227272727273,50.0,,,30.0,100.0,0.0,0.0,0.0,0.0
Liternum,32,105.3125,76.50045397154719,141.48326134167672,77.30546875000002,138.0984375,90.0,50.0,120.0,50.0,115.12499999999932,0.0,0.0,0.0,0.0
Ratae,32,143.78125,115.53125,175.3125,113.4375,174.00703124999995,100.0,,,100.0,250.0,0.0,0.0,0.0,0.0
Ossigi,31,66.19354838709677,54.25806451612903,82.65904745360345,53.417741935483875,81.93548387096774,60.0,,,40.0,60.0,0.0,0.0,0.0,0.0
Saturnia,31,92.58064516129032,76.17489887632674,107.95052649746086,75.93467741935484,108.45241935483871,81.0,61.0,100.0,61.0,121.0,0.0,0.0,0.0,0.0
Lucentum,31,109.16129032258064,89.49880148585439,136.15172690809027,88.32096774193549,132.71451612903223,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Trebula Balliensis,31,85.19354838709677,63.292765838372624,108.59717309641769,64.83870967741936,108.09758064516129,71.0,51.0,100.0,51.0,100.0,0.0,0.0,0.0,0.0
Aurgi,31,89.74193548387096,80.6774193548387,98.39420437441359,80.80645161290323,98.38790322580645,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Tipasa,31,109.80645161290323,81.51050882507329,137.23542688868312,82.44596774193549,137.97016129032258,100.0,,,50.0,200.0,0.0,0.0,0.0,0.0
Castrum Novum (Italia (VII Etruria)),31,74.80645161290323,55.8292161619448,97.41966327234522,52.998387096774195,95.45161290322581,80.0,33.0,100.0,33.0,100.0,0.0,0.0,0.0,0.0
Bracara,30,121.7,89.03138410804013,161.970793886657,86.5925,159.96999999999997,100.0,,,60.0,103.0,0.0,0.0,0.0,0.0
Mantua,30,73.3,59.56315700893878,88.64320068141518,59.06583333333334,87.76666666666667,61.0,,,61.0,100.0,0.0,0.0,0.0,0.0
Iptuci,30,54.233333333333334,44.2,71.323609179628,42.833333333333336,69.03416666666666,40.0,,,30.0,59.5,0.0,0.0,0.0,0.0
Numistro,30,84.73333333333333,74.89684383328665,92.87682293097674,75.46583333333334,93.70416666666665,100.0,,,75.0,100.0,0.0,0.0,0.0,0.0
Callatis,29,59.89655172413793,38.54008184147189,88.95562375713564,36.99913793103448,84.81293103448265,21.0,13.0,70.0,13.0,70.0,0.0,0.0,0.0,0.0
Ruscino,29,33.241379310344826,24.0,46.65971755563656,22.93103448275862,45.51810344827585,26.0,7.0,42.0,14.0,46.0,0.0,0.0,0.0,0.0
Cingulum,29,78.03448275862068,56.01297828867538,103.35282844557655,55.68534482758621,102.96551724137932,50.0,22.0,75.0,50.0,100.0,0.0,0.0,0.0,0.0
Vesunna,29,81.58620689655173,60.28730310015187,106.25777492829397,59.9301724137931,104.93189655172414,50.0,40.0,140.0,40.0,100.0,0.0,0.0,0.0,0.0
Salmantica,29,97.13793103448276,81.03258264357434,115.65517241379311,79.62068965517241,115.51896551724137,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Lousonna,29,125.20689655172414,96.4855124163041,162.68965517241378,96.06293103448277,159.03706896551722,100.0,,,80.0,100.0,0.0,0.0,0.0,0.0
Atella,29,77.13793103448276,59.94045801572079,93.24137931034483,60.37931034482759,94.89655172413794,71.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Cuicul,29,17.310344827586206,4.252450597741691,57.48870935217997,2.8620689655172415,40.5913793103448,2.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0
Segovia,29,91.06896551724138,79.32341291390202,107.51461399517898,77.13189655172415,105.51810344827587,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Absortium,29,182.75862068965517,156.89655172413794,212.06896551724137,155.17241379310346,210.3879310344825,150.0,,,150.0,150.0,0.0,0.0,0.0,0.0
Viroconium,29,167.3448275862069,124.27863825086077,207.82230789474715,125.92500000000001,207.86379310344827,200.0,50.0,250.0,100.0,250.0,0.0,0.0,0.0,0.0
Forum Popili (Italia (VIII Aemilia)),28,70.39285714285714,58.285714285714285,90.37833745740132,56.82053571428571,87.5375,50.0,,,50.0,70.0,0.0,0.0,0.0,0.0
Camerinum,28,72.0,55.035714285714285,93.39027359822421,53.25,93.14464285714284,65.5,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Stobi,28,112.60714285714286,87.84051269678365,143.45956722272487,85.77232142857146,140.17857142857142,100.0,,,100.0,140.0,0.0,0.0,0.0,0.0
Ulia,27,57.074074074074076,42.94719429806868,70.74769909549298,43.36851851851853,71.70925925925924,60.0,40.0,100.0,24.0,100.0,0.0,0.0,0.0,0.0
Tolosa,27,113.4074074074074,82.84266776874757,144.44032975126174,82.77685185185184,145.77962962962962,100.0,30.0,200.0,30.0,200.0,0.0,0.0,0.0,0.0
Tolentinum,27,108.11111111111111,85.14519824118615,134.03703703703704,85.62314814814816,134.56111111111107,100.0,,,61.0,100.0,0.0,0.0,0.0,0.0
Sinuessa,27,88.14814814814815,67.5925925925926,110.22222222222223,65.0,109.85555555555553,80.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Brixellum,27,82.0,71.12254340104849,92.24835282199119,71.51666666666667,92.70370370370371,100.0,,,60.0,100.0,0.0,0.0,0.0,0.0
Heraclea (Thracia),27,81.74074074074075,59.68131774721584,105.88333342872869,59.1388888888889,104.44537037037037,100.0,,,24.0,100.0,0.0,0.0,0.0,0.0
Cabillonum,27,73.37037037037037,56.723464762741976,91.73002486365542,56.03333333333334,90.11666666666665,70.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Palmyra,27,28.25925925925926,17.185185185185187,49.175209842194505,14.518518518518519,43.193518518518474,12.0,3.0,30.0,3.0,30.0,0.0,0.0,0.0,0.0
Vasio,27,122.11111111111111,99.63612161961625,153.33333333333334,97.2212962962963,151.37314814814815,100.0,,,100.0,130.0,0.0,0.0,0.0,0.0
Syracusae,27,95.11111111111111,69.4074074074074,124.55695985192521,69.14722222222223,123.51851851851852,100.0,,,50.0,100.0,0.0,0.0,0.0,0.0
Nepet,27,78.25925925925925,54.148148148148145,102.8642928234903,54.77407407407408,103.00092592592593,50.0,42.0,101.0,42.0,101.0,0.0,0.0,0.0,0.0
Cora,27,84.4074074074074,66.95200933265308,110.81455865474307,62.51759259259259,107.48240740740741,61.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Calleva,27,234.14814814814815,198.32788316587653,257.1111111111111,202.73888888888888,259.25925925925924,258.0,,,258.0,258.0,0.0,0.0,0.0,0.0
Parentium,27,69.25925925925925,51.915812864256154,90.85617193738562,50.0712962962963,89.44814814814812,50.0,,,36.0,100.0,0.0,0.0,0.0,0.0
Atria,26,113.34615384615384,88.38368070579446,131.34615384615384,90.99807692307692,132.73173076923075,150.0,,,100.0,150.0,0.0,0.0,0.0,0.0
Grumentum,26,96.73076923076923,67.34615384615384,126.85855324166903,66.60384615384618,129.03846153846155,89.0,50.0,165.0,29.5,165.0,0.0,0.0,0.0,0.0
Intaranum,26,165.76923076923077,136.53846153846155,186.92307692307693,140.37500000000003,190.39423076923072,200.0,,,150.0,200.0,0.0,0.0,0.0,0.0
Tifernum Tiberinum,26,71.73076923076923,55.003790362268255,87.0,55.5,87.84711538461538,100.0,,,40.0,100.0,0.0,0.0,0.0,0.0
Petelia,26,74.8076923076923,61.38461538461539,85.6339234237959,61.80673076923077,86.88846153846151,100.0,,,60.0,100.0,0.0,0.0,0.0,0.0
Barium,26,86.61538461538461,69.96153846153847,102.55631108913153,71.03846153846153,103.88557692307693,100.0,,,60.0,100.0,0.0,0.0,0.0,0.0
Flanona,25,173.24,144.63663286029524,207.19735989918883,140.48,206.0,150.0,,,100.0,150.0,0.0,0.0,0.0,0.0
